Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Days Since Last Purchase,Churn Risk,Days Between Purchases,Predicted Days Until Next Purchase,Predicted Next Purchase Date,Purchase Count,Total Revenue,Customer Lifetime Value (CLV),Hour of Purchase,Minute of Purchase,Hour-Minute
4037,Skirt,72.0,2023-01-17,,Credit Card,18,0,-169.0,-168.99999999999997,2022-08-01,20,2342.0,2342.0,0,0,00:00
4082,Skirt,110.0,2023-07-30,1.6,Credit Card,17,0,28.0,27.999999999999993,2023-08-27,28,3460.0,3460.0,0,0,00:00
3995,Jacket,16.0,2023-04-15,2.5,Credit Card,11,0,-40.0,-39.99999999999999,2023-03-06,20,2008.0,2008.0,0,0,00:00
4099,Swimsuit,98.0,2023-04-21,2.9,Credit Card,15,0,-108.0,-107.99999999999997,2023-01-03,18,6222.0,6222.0,0,0,00:00
4119,Loafers,187.0,2022-12-23,4.7,Credit Card,7,0,-220.0,-219.99999999999994,2022-05-17,16,1687.0,1687.0,0,0,00:00
4069,Jumpsuit,95.0,2022-10-22,3.1,Cash,57,0,-185.0,-184.99999999999997,2022-04-20,19,1585.0,1585.0,0,0,00:00
3970,Trousers,110.0,2023-02-01,2.2,Credit Card,5,0,-163.0,-162.99999999999997,2022-08-22,27,3001.0,3001.0,0,0,00:00
4005,Jeans,198.0,2023-06-22,3.0,Credit Card,0,0,-91.0,-90.99999999999999,2023-03-23,21,2397.0,2397.0,0,0,00:00
3995,Boots,36.0,2023-04-10,4.5,Credit Card,11,0,-5.0,-4.999999999999999,2023-04-05,20,2008.0,2008.0,0,0,00:00
3970,Cardigan,70.0,2023-07-07,3.8,Credit Card,5,0,156.0,155.99999999999997,2023-12-10,27,3001.0,3001.0,0,0,00:00
4015,Coat,25.0,2023-07-12,3.4,Credit Card,9,0,-72.0,-71.99999999999999,2023-05-01,16,1684.0,1684.0,0,0,00:00
4003,Polo Shirt,46.0,2023-04-24,3.3,Credit Card,1,0,-7.0,-6.999999999999998,2023-04-17,20,2301.0,2301.0,0,0,00:00
3966,Skirt,33.0,2023-09-17,1.4,Credit Card,14,0,196.0,195.99999999999994,2024-03-31,18,2194.0,2194.0,0,0,00:00
4077,Jacket,110.0,2023-02-21,2.4,Credit Card,28,0,142.0,141.99999999999997,2023-07-13,22,2704.0,2704.0,0,0,00:00
4023,Scarf,143.0,2023-08-19,3.5,Credit Card,41,0,162.0,161.99999999999997,2024-01-28,25,2831.0,2831.0,0,0,00:00
3998,Loafers,105.0,2023-09-22,2.1,Cash,8,0,169.0,168.99999999999997,2024-03-09,21,2502.0,2502.0,0,0,00:00
4076,T-shirt,31.0,2022-10-12,2.2,Cash,93,1,9.0,8.999999999999998,2022-10-21,17,1588.0,1588.0,0,0,00:00
4068,Tunic,139.0,2023-09-04,2.3,Credit Card,17,0,325.0,324.99999999999994,2024-07-25,26,6157.0,6157.0,0,0,00:00
3986,Blazer,110.0,2023-05-17,4.6,Cash,6,0,64.0,63.999999999999986,2023-07-20,23,6427.0,6427.0,0,0,00:00
4083,Socks,29.0,2023-07-02,2.4,Credit Card,23,0,22.0,21.999999999999996,2023-07-24,26,5265.0,5265.0,0,0,00:00
3967,Sun Hat,25.0,2023-07-05,4.3,Cash,5,0,-32.0,-31.999999999999993,2023-06-03,21,2183.0,2183.0,0,0,00:00
4070,Socks,43.0,2022-10-08,2.6,Cash,26,0,-322.0,-321.99999999999994,2021-11-20,28,5734.0,5734.0,0,0,00:00
4048,Handbag,76.0,2022-12-18,2.7,Cash,34,0,-33.0,-32.99999999999999,2022-11-15,21,2312.0,2312.0,0,0,00:00
4100,Dress,110.0,2023-04-20,4.1,Cash,8,0,73.0,72.99999999999999,2023-07-02,21,2408.0,2408.0,0,0,00:00
4081,Boots,198.0,2023-03-15,1.6,Cash,9,0,-3.0,-2.999999999999999,2023-03-12,25,4627.0,4627.0,0,0,00:00
4074,Sneakers,125.0,2022-12-21,2.2,Credit Card,9,0,-275.0,-274.99999999999994,2022-03-21,24,2458.0,2458.0,0,0,00:00
4083,Hoodie,29.0,2023-08-09,2.4,Credit Card,23,0,38.0,37.99999999999999,2023-09-16,26,5265.0,5265.0,0,0,00:00
3985,Sunglasses,44.0,2023-09-24,2.3,Credit Card,7,0,195.0,194.99999999999994,2024-04-06,25,2626.0,2626.0,0,0,00:00
3994,Sunglasses,159.0,2023-03-24,3.3,Cash,21,0,134.0,133.99999999999997,2023-08-05,25,2751.0,2751.0,0,0,00:00
3988,Dress,110.0,2022-11-17,3.9,Cash,7,0,-73.0,-72.99999999999999,2022-09-05,25,2862.0,2862.0,0,0,00:00
4046,Sunglasses,110.0,2023-04-15,3.6,Credit Card,11,0,-110.0,-109.99999999999997,2022-12-26,12,1368.0,1368.0,0,0,00:00
3980,Onesie,90.0,2023-02-23,4.2,Cash,3,0,92.0,91.99999999999999,2023-05-26,21,4471.0,4471.0,0,0,00:00
4009,Dress,147.0,2023-09-21,1.7,Cash,7,0,239.0,238.99999999999994,2024-05-17,20,1679.0,1679.0,0,0,00:00
4029,Sweater,63.0,2023-05-13,3.0,Cash,0,0,-141.0,-140.99999999999997,2022-12-23,25,2242.0,2242.0,0,0,00:00
4003,Leggings,128.0,2023-09-30,2.9,Credit Card,1,0,159.0,158.99999999999997,2024-03-07,20,2301.0,2301.0,0,0,00:00
4000,Hoodie,40.0,2023-08-05,3.3,Credit Card,0,0,283.0,282.99999999999994,2024-05-14,25,2295.0,2295.0,0,0,00:00
4087,Blazer,110.0,2023-01-15,1.6,Credit Card,23,0,-217.0,-216.99999999999994,2022-06-12,13,1469.0,1469.0,0,0,00:00
4026,T-shirt,87.0,2023-01-14,2.0,Cash,42,0,-26.0,-25.999999999999993,2022-12-19,16,1594.0,1594.0,0,0,00:00
4101,Raincoat,188.0,2023-01-31,4.3,Credit Card,9,0,56.0,55.999999999999986,2023-03-28,13,1493.0,1493.0,0,0,00:00
4106,Tunic,65.0,2023-03-26,1.0,Cash,24,0,130.0,129.99999999999997,2023-08-03,22,2502.0,2502.0,0,0,00:00
4011,Cardigan,93.0,2023-05-03,4.7,Cash,2,0,173.0,172.99999999999997,2023-10-23,19,1952.0,1952.0,0,0,00:00
4106,Vest,110.0,2022-12-08,2.8,Cash,24,0,-108.0,-107.99999999999997,2022-08-22,22,2502.0,2502.0,0,0,00:00
3958,Trench Coat,101.0,2023-01-12,3.3,Credit Card,17,0,54.0,53.999999999999986,2023-03-07,20,1664.0,1664.0,0,0,00:00
4091,Socks,22.0,2022-10-30,3.3,Cash,43,0,-112.0,-111.99999999999997,2022-07-10,16,1892.0,1892.0,0,0,00:00
4103,Leggings,76.0,2023-01-07,1.2,Cash,11,0,-18.0,-17.999999999999996,2022-12-20,23,6705.0,6705.0,0,0,00:00
4003,Tunic,54.0,2023-08-07,4.9,Cash,1,0,-54.0,-53.999999999999986,2023-06-14,20,2301.0,2301.0,0,0,00:00
4063,Vest,110.0,2023-05-29,2.9,Cash,3,0,153.0,152.99999999999997,2023-10-29,27,2764.0,2764.0,0,0,00:00
3976,Camisole,125.0,2023-03-04,1.5,Cash,3,0,-53.0,-52.999999999999986,2023-01-10,19,6271.0,6271.0,0,0,00:00
4020,Raincoat,150.0,2023-02-13,2.4,Cash,5,0,-151.0,-150.99999999999997,2022-09-15,16,1974.0,1974.0,0,0,00:00
4084,Blouse,128.0,2022-10-12,1.2,Cash,31,0,-131.0,-130.99999999999997,2022-06-03,24,2622.0,2622.0,0,0,00:00
3981,Tank Top,110.0,2023-06-16,2.1,Credit Card,21,0,239.0,238.99999999999994,2024-02-10,20,5866.0,5866.0,0,0,00:00
4041,Umbrella,41.0,2023-06-18,2.1,Cash,8,0,143.0,142.99999999999997,2023-11-08,16,1446.0,1446.0,0,0,00:00
3963,Skirt,110.0,2022-10-29,4.7,Credit Card,4,0,-311.0,-310.99999999999994,2021-12-22,20,2252.0,2252.0,0,0,00:00
4029,Trousers,66.0,2023-05-11,1.8,Credit Card,0,0,-2.0,-1.9999999999999996,2023-05-09,25,2242.0,2242.0,0,0,00:00
3988,Tie,110.0,2023-06-08,3.3,Cash,7,0,203.0,202.99999999999994,2023-12-28,25,2862.0,2862.0,0,0,00:00
4057,Poncho,105.0,2022-10-23,,Credit Card,3,0,-158.0,-157.99999999999997,2022-05-18,22,2120.0,2120.0,0,0,00:00
4052,Trench Coat,175.0,2023-06-17,3.5,Credit Card,13,0,191.0,190.99999999999997,2023-12-25,21,2365.0,2365.0,0,0,00:00
4108,Skirt,110.0,2023-08-07,2.7,Credit Card,0,0,55.0,54.999999999999986,2023-10-01,26,7634.0,7634.0,0,0,00:00
3984,Trench Coat,29.0,2023-07-14,3.5,Cash,31,0,225.0,224.99999999999994,2024-02-24,19,6877.0,6877.0,0,0,00:00
4039,Jumpsuit,110.0,2023-06-06,2.1,Credit Card,61,0,-56.0,-55.999999999999986,2023-04-11,16,1753.0,1753.0,0,0,00:00
3996,Pants,110.0,2022-10-23,4.4,Credit Card,26,0,-317.0,-316.99999999999994,2021-12-10,16,1641.0,1641.0,0,0,00:00
3964,Jeans,123.0,2023-08-03,3.2,Credit Card,7,0,-6.0,-5.999999999999998,2023-07-28,22,2391.0,2391.0,0,0,00:00
3977,Slippers,33.0,2022-12-27,1.9,Credit Card,11,0,-119.0,-118.99999999999997,2022-08-30,17,1278.0,1278.0,0,0,00:00
4074,Pajamas,94.0,2022-10-23,4.3,Credit Card,9,0,-59.0,-58.999999999999986,2022-08-25,24,2458.0,2458.0,0,0,00:00
4079,Onesie,110.0,2023-09-14,3.5,Credit Card,17,0,140.0,139.99999999999997,2024-02-01,12,1462.0,1462.0,0,0,00:00
4073,Slippers,22.0,2022-12-01,1.4,Cash,1,0,-86.0,-85.99999999999999,2022-09-06,26,2866.0,2866.0,0,0,00:00
4117,Dress,110.0,2023-08-04,4.9,Credit Card,18,0,231.0,230.99999999999994,2024-03-22,26,2658.0,2658.0,0,0,00:00
4025,Cardigan,195.0,2023-09-25,2.9,Credit Card,6,0,138.0,137.99999999999997,2024-02-10,16,1970.0,1970.0,0,0,00:00
4109,Coat,17.0,2023-08-12,,Cash,1,0,118.0,117.99999999999997,2023-12-08,16,10015.0,10015.0,0,0,00:00
3958,Pants,119.0,2022-11-18,1.9,Credit Card,17,0,-55.0,-54.999999999999986,2022-09-24,20,1664.0,1664.0,0,0,00:00
4041,Umbrella,110.0,2023-07-05,1.7,Cash,8,0,17.0,16.999999999999996,2023-07-22,16,1446.0,1446.0,0,0,00:00
3968,Overalls,57.0,2023-09-21,1.9,Credit Card,10,0,294.0,293.99999999999994,2024-07-11,25,2541.0,2541.0,0,0,00:00
4116,Hoodie,124.0,2023-08-20,2.0,Credit Card,13,0,25.0,24.999999999999993,2023-09-14,19,2188.0,2188.0,0,0,00:00
4072,Handbag,18.0,2023-02-23,3.3,Cash,9,0,-208.0,-207.99999999999994,2022-07-30,22,2398.0,2398.0,0,0,00:00
4040,Hoodie,167.0,2023-01-23,2.5,Cash,4,0,-137.0,-136.99999999999997,2022-09-08,25,10427.0,10427.0,0,0,00:00
4102,Romper,85.0,2022-11-11,1.4,Credit Card,24,0,-54.0,-53.999999999999986,2022-09-18,26,4855.0,4855.0,0,0,00:00
3990,Gloves,150.0,2022-11-18,,Credit Card,20,0,22.0,21.999999999999996,2022-12-10,22,2255.0,2255.0,0,0,00:00
4011,Scarf,32.0,2023-01-12,2.8,Cash,2,0,-111.0,-110.99999999999997,2022-09-23,19,1952.0,1952.0,0,0,00:00
3969,Umbrella,45.0,2023-09-15,2.5,Cash,16,0,46.0,45.99999999999999,2023-10-31,14,1245.0,1245.0,0,0,00:00
4121,Backpack,174.0,2022-12-15,2.5,Credit Card,63,0,-74.0,-73.99999999999999,2022-10-02,18,2145.0,2145.0,0,0,00:00
4029,Pants,144.0,2023-04-19,2.1,Cash,0,0,-22.0,-21.999999999999996,2023-03-28,25,2242.0,2242.0,0,0,00:00
4039,Jumpsuit,149.0,2023-04-13,3.0,Cash,61,0,-54.0,-53.999999999999986,2023-02-18,16,1753.0,1753.0,0,0,00:00
3971,Romper,107.0,2022-11-22,3.1,Credit Card,33,0,-274.0,-273.99999999999994,2022-02-21,18,1823.0,1823.0,0,0,00:00
3975,Coat,101.0,2022-11-20,3.0,Credit Card,2,0,-81.0,-80.99999999999999,2022-08-31,14,1340.0,1340.0,0,0,00:00
4097,Trench Coat,134.0,2023-03-22,4.4,Credit Card,116,1,-38.0,-37.99999999999999,2023-02-12,11,4256.0,4256.0,0,0,00:00
4111,Flannel Shirt,154.0,2023-07-04,2.5,Credit Card,6,0,66.0,65.99999999999999,2023-09-08,26,2781.0,2781.0,0,0,00:00
4054,Camisole,109.0,2023-02-20,3.4,Credit Card,24,0,3.0,2.999999999999999,2023-02-23,20,5755.0,5755.0,0,0,00:00
3980,Loafers,16.0,2023-07-12,2.5,Credit Card,3,0,139.0,138.99999999999997,2023-11-28,21,4471.0,4471.0,0,0,00:00
4059,Backpack,66.0,2023-03-24,1.8,Credit Card,1,0,72.0,71.99999999999999,2023-06-04,22,2214.0,2214.0,0,0,00:00
4022,Flannel Shirt,110.0,2023-07-16,2.6,Cash,35,0,189.0,188.99999999999997,2024-01-21,13,1474.0,1474.0,0,0,00:00
4002,Jumpsuit,81.0,2022-10-26,2.2,Cash,34,0,-35.0,-34.99999999999999,2022-09-21,26,6760.0,6760.0,0,0,00:00
4018,Trousers,110.0,2023-03-26,3.4,Cash,13,0,-142.0,-141.99999999999997,2022-11-04,20,6355.0,6355.0,0,0,00:00
4059,Bowtie,145.0,2022-12-24,1.1,Credit Card,1,0,-90.0,-89.99999999999999,2022-09-25,22,2214.0,2214.0,0,0,00:00
3979,Blouse,159.0,2023-04-24,2.0,Credit Card,23,0,59.0,58.999999999999986,2023-06-22,22,2445.0,2445.0,0,0,00:00
3962,Trousers,50.0,2023-02-02,2.8,Credit Card,6,0,-171.0,-170.99999999999997,2022-08-15,22,2607.0,2607.0,0,0,00:00
4010,Cardigan,110.0,2023-01-05,2.6,Credit Card,24,0,-191.0,-190.99999999999997,2022-06-28,24,7063.0,7063.0,0,0,00:00
3998,Swimsuit,78.0,2023-09-03,2.5,Credit Card,8,0,-19.0,-18.999999999999996,2023-08-15,21,2502.0,2502.0,0,0,00:00
4056,Flip-Flops,198.0,2022-12-02,3.9,Cash,1,0,-230.0,-229.99999999999994,2022-04-16,23,2416.0,2416.0,0,0,00:00
4060,Belt,110.0,2022-11-28,1.4,Credit Card,5,0,-226.0,-225.99999999999994,2022-04-16,18,5143.0,5143.0,0,0,00:00
4029,Dress,66.0,2023-08-02,1.9,Credit Card,0,0,105.0,104.99999999999997,2023-11-15,25,2242.0,2242.0,0,0,00:00
4122,Romper,109.0,2023-09-02,5.0,Cash,2,0,88.0,87.99999999999999,2023-11-29,32,6092.0,6092.0,0,0,00:00
3996,Jumpsuit,54.0,2023-04-26,1.7,Credit Card,26,0,185.0,184.99999999999997,2023-10-28,16,1641.0,1641.0,0,0,00:00
3987,Umbrella,110.0,2022-10-18,3.6,Cash,30,0,-295.0,-294.99999999999994,2021-12-27,26,2897.0,2897.0,0,0,00:00
4033,Pajamas,198.0,2023-03-02,4.2,Credit Card,31,0,18.0,17.999999999999996,2023-03-20,21,2668.0,2668.0,0,0,00:00
4082,Boots,161.0,2023-05-22,4.9,Credit Card,17,0,-69.0,-68.99999999999999,2023-03-14,28,3460.0,3460.0,0,0,00:00
4067,Scarf,110.0,2023-09-17,4.0,Credit Card,14,0,41.0,40.99999999999999,2023-10-28,21,6638.0,6638.0,0,0,00:00
4036,Flip-Flops,155.0,2023-09-11,,Cash,3,0,316.0,315.99999999999994,2024-07-23,17,2296.0,2296.0,0,0,00:00
4111,Loafers,154.0,2022-12-22,1.4,Credit Card,6,0,-194.0,-193.99999999999994,2022-06-11,26,2781.0,2781.0,0,0,00:00
3990,Jacket,136.0,2022-12-16,1.2,Cash,20,0,28.0,27.999999999999993,2023-01-13,22,2255.0,2255.0,0,0,00:00
4048,Pants,54.0,2022-10-11,,Credit Card,34,0,-68.0,-67.99999999999999,2022-08-04,21,2312.0,2312.0,0,0,00:00
3981,Sunglasses,33.0,2023-03-11,2.8,Cash,21,0,-97.0,-96.99999999999997,2022-12-04,20,5866.0,5866.0,0,0,00:00
4051,Handbag,110.0,2023-01-25,4.4,Credit Card,7,0,-227.0,-226.99999999999994,2022-06-12,26,2643.0,2643.0,0,0,00:00
4088,Kimono,15.0,2023-08-05,4.7,Credit Card,6,0,149.0,148.99999999999997,2024-01-01,22,2410.0,2410.0,0,0,00:00
4008,Skirt,10.0,2023-05-30,2.2,Credit Card,24,0,83.0,82.99999999999999,2023-08-21,27,2754.0,2754.0,0,0,00:00
4082,T-shirt,167.0,2023-09-14,1.9,Cash,17,0,115.0,114.99999999999997,2024-01-07,28,3460.0,3460.0,0,0,00:00
4071,Pants,43.0,2022-10-05,,Credit Card,39,0,-322.0,-321.99999999999994,2021-11-17,19,2346.0,2346.0,0,0,00:00
4056,Jumpsuit,55.0,2023-06-02,,Cash,1,0,182.0,181.99999999999997,2023-12-01,23,2416.0,2416.0,0,0,00:00
4078,Blazer,92.0,2023-06-03,4.1,Credit Card,5,0,92.0,91.99999999999999,2023-09-03,34,3706.0,3706.0,0,0,00:00
4025,Sun Hat,110.0,2023-02-18,4.8,Credit Card,6,0,-219.0,-218.99999999999994,2022-07-14,16,1970.0,1970.0,0,0,00:00
4101,Hoodie,110.0,2023-04-06,3.2,Credit Card,9,0,65.0,64.99999999999999,2023-06-10,13,1493.0,1493.0,0,0,00:00
4110,Kimono,46.0,2023-10-01,4.6,Cash,0,0,86.0,85.99999999999999,2023-12-26,22,4577.0,4577.0,0,0,00:00
4065,Skirt,144.0,2023-02-21,4.2,Cash,6,0,-38.0,-37.99999999999999,2023-01-14,29,3407.0,3407.0,0,0,00:00
3980,Overalls,28.0,2023-03-02,3.9,Cash,3,0,-132.0,-131.99999999999997,2022-10-21,21,4471.0,4471.0,0,0,00:00
4065,Leggings,179.0,2023-06-04,,Credit Card,6,0,103.0,102.99999999999997,2023-09-15,29,3407.0,3407.0,0,0,00:00
4051,Coat,35.0,2023-09-24,4.3,Cash,7,0,242.0,241.99999999999994,2024-05-23,26,2643.0,2643.0,0,0,00:00
4114,Cardigan,92.0,2022-10-31,1.5,Cash,3,0,-259.0,-258.99999999999994,2022-02-14,17,1667.0,1667.0,0,0,00:00
4004,Coat,110.0,2023-07-01,4.0,Credit Card,7,0,194.0,193.99999999999994,2024-01-11,16,1676.0,1676.0,0,0,00:00
4068,Jacket,110.0,2023-09-14,1.6,Credit Card,17,0,10.0,9.999999999999998,2023-09-24,26,6157.0,6157.0,0,0,00:00
4118,Sneakers,173.0,2023-09-14,2.0,Credit Card,7,0,14.0,13.999999999999996,2023-09-28,22,2229.0,2229.0,0,0,00:00
4066,Sunglasses,176.0,2022-12-11,,Credit Card,9,0,-177.0,-176.99999999999997,2022-06-17,18,1832.0,1832.0,0,0,00:00
3980,Swimsuit,191.0,2023-08-25,4.1,Cash,3,0,176.0,175.99999999999997,2024-02-17,21,4471.0,4471.0,0,0,00:00
3967,Raincoat,187.0,2023-01-10,1.1,Credit Card,5,0,-176.0,-175.99999999999997,2022-07-18,21,2183.0,2183.0,0,0,00:00
4088,Hoodie,167.0,2022-11-11,1.2,Credit Card,6,0,-267.0,-266.99999999999994,2022-02-17,22,2410.0,2410.0,0,0,00:00
4044,Jacket,67.0,2023-05-17,1.2,Cash,38,0,154.0,153.99999999999997,2023-10-18,24,9405.0,9405.0,0,0,00:00
4075,Hat,54.0,2022-11-03,1.5,Cash,6,0,-286.0,-285.99999999999994,2022-01-21,28,7746.0,7746.0,0,0,00:00
4014,Romper,197.0,2023-02-27,4.3,Credit Card,9,0,148.0,147.99999999999997,2023-07-25,14,1222.0,1222.0,0,0,00:00
4122,Jumpsuit,42.0,2023-04-19,2.1,Cash,2,0,-136.0,-135.99999999999997,2022-12-04,32,6092.0,6092.0,0,0,00:00
3996,Overalls,110.0,2022-11-08,1.7,Credit Card,26,0,-169.0,-168.99999999999997,2022-05-23,16,1641.0,1641.0,0,0,00:00
4083,Sandals,110.0,2023-08-14,2.0,Cash,23,0,5.0,4.999999999999999,2023-08-19,26,5265.0,5265.0,0,0,00:00
4091,Onesie,156.0,2023-07-22,4.0,Credit Card,43,0,265.0,264.99999999999994,2024-04-12,16,1892.0,1892.0,0,0,00:00
4118,Sandals,155.0,2023-03-24,,Cash,7,0,-174.0,-173.99999999999997,2022-10-01,22,2229.0,2229.0,0,0,00:00
4122,Tunic,110.0,2023-02-03,1.0,Cash,2,0,-75.0,-74.99999999999999,2022-11-20,32,6092.0,6092.0,0,0,00:00
4091,Bowtie,166.0,2023-07-24,4.2,Credit Card,43,0,2.0,1.9999999999999996,2023-07-26,16,1892.0,1892.0,0,0,00:00
3978,Backpack,154.0,2023-02-18,2.6,Credit Card,3,0,17.0,16.999999999999996,2023-03-07,27,3440.0,3440.0,0,0,00:00
4031,Blouse,110.0,2023-05-05,2.6,Cash,37,0,179.0,178.99999999999997,2023-10-31,21,2659.0,2659.0,0,0,00:00
4076,Shorts,94.0,2023-06-07,4.8,Cash,93,1,238.0,237.99999999999994,2024-01-31,17,1588.0,1588.0,0,0,00:00
4068,Sunglasses,70.0,2023-04-18,2.4,Credit Card,17,0,-149.0,-148.99999999999997,2022-11-20,26,6157.0,6157.0,0,0,00:00
3977,Kimono,91.0,2023-04-28,3.9,Credit Card,11,0,122.0,121.99999999999997,2023-08-28,17,1278.0,1278.0,0,0,00:00
4079,Dress,110.0,2022-12-08,4.0,Credit Card,17,0,-280.0,-279.99999999999994,2022-03-03,12,1462.0,1462.0,0,0,00:00
4033,Swimsuit,32.0,2023-04-28,2.6,Credit Card,31,0,57.0,56.999999999999986,2023-06-24,21,2668.0,2668.0,0,0,00:00
3995,Cardigan,181.0,2023-01-02,3.0,Credit Card,11,0,-98.0,-97.99999999999997,2022-09-26,20,2008.0,2008.0,0,0,00:00
3989,Vest,95.0,2023-02-06,1.8,Credit Card,18,0,-149.0,-148.99999999999997,2022-09-10,22,2354.0,2354.0,0,0,00:00
4033,Tie,77.0,2023-03-18,2.5,Credit Card,31,0,-41.0,-40.99999999999999,2023-02-05,21,2668.0,2668.0,0,0,00:00
4020,Flip-Flops,187.0,2023-09-26,3.4,Credit Card,5,0,225.0,224.99999999999994,2024-05-08,16,1974.0,1974.0,0,0,00:00
4090,Umbrella,110.0,2023-07-24,2.5,Credit Card,2,0,-42.0,-41.99999999999999,2023-06-12,23,2302.0,2302.0,0,0,00:00
4066,Blouse,37.0,2023-04-12,2.3,Credit Card,9,0,122.0,121.99999999999997,2023-08-12,18,1832.0,1832.0,0,0,00:00
4032,Bowtie,22.0,2022-10-03,1.1,Credit Card,19,0,-93.0,-92.99999999999999,2022-07-02,19,1830.0,1830.0,0,0,00:00
4102,Swimsuit,197.0,2023-04-06,3.6,Cash,24,0,146.0,145.99999999999997,2023-08-30,26,4855.0,4855.0,0,0,00:00
3969,Trench Coat,52.0,2023-01-28,4.5,Credit Card,16,0,-230.0,-229.99999999999994,2022-06-12,14,1245.0,1245.0,0,0,00:00
4098,Flip-Flops,136.0,2022-10-08,4.0,Cash,10,0,-326.0,-325.99999999999994,2021-11-16,22,2145.0,2145.0,0,0,00:00
3976,Leggings,99.0,2022-12-11,2.2,Credit Card,3,0,-83.0,-82.99999999999999,2022-09-19,19,6271.0,6271.0,0,0,00:00
3968,Swimsuit,35.0,2023-04-16,1.1,Cash,10,0,-158.0,-157.99999999999997,2022-11-09,25,2541.0,2541.0,0,0,00:00
4088,Hoodie,157.0,2022-11-08,2.8,Cash,6,0,-3.0,-2.999999999999999,2022-11-05,22,2410.0,2410.0,0,0,00:00
3984,Umbrella,185.0,2023-07-02,2.9,Credit Card,31,0,-12.0,-11.999999999999996,2023-06-20,19,6877.0,6877.0,0,0,00:00
4087,Tie,125.0,2023-03-05,4.5,Cash,23,0,49.0,48.999999999999986,2023-04-23,13,1469.0,1469.0,0,0,00:00
4065,Trench Coat,110.0,2022-10-10,2.7,Cash,6,0,-237.0,-236.99999999999994,2022-02-15,29,3407.0,3407.0,0,0,00:00
4062,Bowtie,85.0,2022-12-07,,Cash,9,0,-272.0,-271.99999999999994,2022-03-10,22,1955.0,1955.0,0,0,00:00
3981,Sandals,110.0,2023-04-11,4.6,Cash,21,0,31.0,30.999999999999993,2023-05-12,20,5866.0,5866.0,0,0,00:00
4075,Umbrella,36.0,2023-06-07,2.2,Credit Card,6,0,216.0,215.99999999999994,2024-01-09,28,7746.0,7746.0,0,0,00:00
4102,Dress,110.0,2023-07-13,,Credit Card,24,0,98.0,97.99999999999997,2023-10-19,26,4855.0,4855.0,0,0,00:00
4021,Flip-Flops,110.0,2023-05-19,2.5,Cash,1,0,65.0,64.99999999999999,2023-07-23,19,1897.0,1897.0,0,0,00:00
4047,Backpack,197.0,2022-10-05,2.7,Cash,36,0,-173.0,-172.99999999999997,2022-04-15,18,1946.0,1946.0,0,0,00:00
4022,Sweater,110.0,2023-01-20,2.4,Credit Card,35,0,-177.0,-176.99999999999997,2022-07-27,13,1474.0,1474.0,0,0,00:00
4106,Poncho,33.0,2023-04-18,2.9,Credit Card,24,0,131.0,130.99999999999997,2023-08-27,22,2502.0,2502.0,0,0,00:00
3977,Boots,167.0,2023-06-23,4.5,Credit Card,11,0,56.0,55.999999999999986,2023-08-18,17,1278.0,1278.0,0,0,00:00
4085,Tank Top,190.0,2023-04-25,2.4,Cash,33,0,-126.0,-125.99999999999997,2022-12-20,15,1533.0,1533.0,0,0,00:00
3961,Sun Hat,110.0,2022-10-26,4.7,Credit Card,33,0,-65.0,-64.99999999999999,2022-08-22,22,2361.0,2361.0,0,0,00:00
3986,T-shirt,52.0,2023-03-20,5.0,Credit Card,6,0,-58.0,-57.999999999999986,2023-01-21,23,6427.0,6427.0,0,0,00:00
4075,Pants,121.0,2022-10-28,3.8,Credit Card,6,0,-222.0,-221.99999999999994,2022-03-20,28,7746.0,7746.0,0,0,00:00
4002,Skirt,110.0,2023-04-21,1.1,Cash,34,0,177.0,176.99999999999997,2023-10-15,26,6760.0,6760.0,0,0,00:00
4003,Cardigan,110.0,2023-01-31,3.1,Cash,1,0,-188.0,-187.99999999999997,2022-07-27,20,2301.0,2301.0,0,0,00:00
4057,Pajamas,58.0,2022-10-23,,Cash,3,0,0.0,-1.0038780662601134e-16,2022-10-23,22,2120.0,2120.0,0,0,00:00
3968,Coat,151.0,2023-04-22,4.2,Credit Card,10,0,6.0,5.999999999999998,2023-04-28,25,2541.0,2541.0,0,0,00:00
3978,Sunglasses,196.0,2023-04-22,3.5,Cash,3,0,63.0,62.999999999999986,2023-06-24,27,3440.0,3440.0,0,0,00:00
4063,Vest,179.0,2023-02-01,1.2,Credit Card,3,0,-117.0,-116.99999999999997,2022-10-07,27,2764.0,2764.0,0,0,00:00
4033,Jacket,70.0,2023-05-12,1.5,Cash,31,0,55.0,54.999999999999986,2023-07-06,21,2668.0,2668.0,0,0,00:00
4037,Gloves,110.0,2022-10-06,3.0,Cash,18,0,-103.0,-102.99999999999997,2022-06-25,20,2342.0,2342.0,0,0,00:00
4107,Pajamas,150.0,2023-04-09,1.1,Credit Card,66,0,112.0,111.99999999999997,2023-07-30,20,2303.0,2303.0,0,0,00:00
4073,Overalls,49.0,2022-10-24,3.9,Cash,1,0,-38.0,-37.99999999999999,2022-09-16,26,2866.0,2866.0,0,0,00:00
4072,Wallet,110.0,2022-12-07,1.3,Cash,9,0,-78.0,-77.99999999999999,2022-09-20,22,2398.0,2398.0,0,0,00:00
